,date,lending_rate,borrowing_rate,utilization,total_liquidity,total_variable_debt
213,2024-11-09 22:00:00+00:00,5.031834151037728e-06,6.176995464393425e-06,0.90482723,1558788416939548.0,1496499253877763.0
214,2024-11-09 23:00:00+00:00,5.058151057546701e-06,6.193127496124955e-06,0.90722158,1556371727688557.0,1498047944003822.0
215,2024-11-10 00:00:00+00:00,5.074496178940706e-06,6.203125791333295e-06,0.90874871,1557561937949996.0,1501516108880796.0
216,2024-11-10 01:00:00+00:00,5.078613083723702e-06,6.20564155839693e-06,0.90957513,1557326807408396.0,1502598879072949.0
217,2024-11-10 02:00:00+00:00,5.091774656527789e-06,6.213677527375476e-06,0.91040607,1557272062510535.0,1503852245558285.0
218,2024-11-10 03:00:00+00:00,5.093624913020194e-06,6.214806392428636e-06,0.91058344,1557510718751128.0,1504355466063245.0
219,2024-11-10 04:00:00+00:00,5.092960539708396e-06,6.214401073405191e-06,0.91051915,1557543850180987.0,1504294489981726.0
220,2024-11-10 05:00:00+00:00,5.115523346408991e-06,6.228151364413187e-06,0.91266038,1556571008779853.0,1506751476926638.0
221,2024-11-10 06:00:00+00:00,5.1373531945187225e-06,6.241426141025799e-06,0.91473785,1556504593260334.0,1509933790658300.0
222,2024-11-10 07:00:00+00:00,5.146964999968843e-06,6.2472621559263825e-06,0.91562312,1556977599575448.0,1511754001392171.0
223,2024-11-10 08:00:00+00:00,5.144978415454598e-06,6.246056405349706e-06,0.9154609,1557574678908678.0,1512056765530001.0
224,2024-11-10 09:00:00+00:00,5.165605217742135e-06,6.258564455787543e-06,0.9173802,1556220928050828.0,1513814014976185.0
225,2024-11-10 10:00:00+00:00,5.156756948407451e-06,6.253201947790535e-06,0.91654448,1558766737202511.0,1514856190029045.0
226,2024-11-10 11:00:00+00:00,5.1489187267484674e-06,6.24844773668445e-06,0.91586908,1559865935194690.0,1514819968238162.0
227,2024-11-10 12:00:00+00:00,5.171859656689176e-06,6.262352198570399e-06,0.91796827,1558121262360444.0,1516502533285033.0
228,2024-11-10 13:00:00+00:00,4.985752343812027e-06,6.148645780122622e-06,0.90030623,1589329785099906.0,1517089059655123.0
229,2024-11-10 14:00:00+00:00,5.004262428431591e-06,6.160048925227571e-06,0.90209866,1588209707773234.0,1518936652928866.0
230,2024-11-10 15:00:00+00:00,5.009470796165894e-06,6.163253738800925e-06,0.9025743,1586907813695197.0,1518527336467979.0
231,2024-11-10 16:00:00+00:00,5.01950099824711e-06,6.169420834074298e-06,0.90353735,1587477322593225.0,1520579526438215.0
232,2024-11-10 17:00:00+00:00,5.080641361295032e-06,6.206880627697774e-06,0.90925013,1582432112087380.0,1525070420785890.0
233,2024-11-10 18:00:00+00:00,5.096313958414382e-06,6.216446647818566e-06,0.91082907,1584289987508797.0,1529270320117368.0
234,2024-11-10 19:00:00+00:00,5.127809458692302e-06,6.235626051939193e-06,0.91375422,1583571195195299.0,1533257862354606.0
235,2024-11-10 20:00:00+00:00,5.141779703603632e-06,6.244114469022449e-06,0.91512452,1581478639271191.0,1533522200436324.0
236,2024-11-10 21:00:00+00:00,5.146695080800951e-06,6.2470983430860834e-06,0.91558733,1581966161418736.0,1534709121767936.0
237,2024-11-10 22:00:00+00:00,5.163492538684396e-06,6.257284480864353e-06,0.91716861,1582207987114079.0,1537443240169946.0
238,2024-11-10 23:00:00+00:00,5.176467264728559e-06,6.26514114128187e-06,0.91837561,1581983893026957.0,1539156861065668.0
239,2024-11-11 00:00:00+00:00,5.185333842088932e-06,6.270504508669353e-06,0.91922661,1584138982010129.0,1542493714409034.0
240,2024-11-11 01:00:00+00:00,5.988848543135954e-06,7.224235282992702e-06,0.92163809,1584350774720057.0,1546518927083028.0
241,2024-11-11 02:00:00+00:00,6.914371614515231e-06,8.329008242563119e-06,0.92300459,1584270059739572.0,1548620867585266.0
242,2024-11-11 03:00:00+00:00,5.26834547333871e-06,6.362061462134259e-06,0.92105535,1592021516524508.0,1552684282119865.0
243,2024-11-11 04:00:00+00:00,6.407802595492871e-06,7.724709396287577e-06,0.92231508,1593289658185382.0,1555870084709188.0
244,2024-11-11 05:00:00+00:00,1.037504182781084e-05,1.2433096360109526e-05,0.92808377,1584964157235801.0,1557349341511582.0
245,2024-11-11 06:00:00+00:00,8.66571764687969e-06,1.0411217971862177e-05,0.92557853,1585694626548497.0,1554074227725743.0
246,2024-11-11 07:00:00+00:00,8.795403731385146e-06,1.0564974635330954e-05,0.92576802,1585374792556371.0,1554095465312816.0
247,2024-11-11 08:00:00+00:00,9.971144523480599e-06,1.1956261483750892e-05,0.92751812,1582351739626244.0,1554083017939866.0
248,2024-11-11 09:00:00+00:00,9.676856423691205e-06,1.1608473609898286e-05,0.92705832,1585184969128185.0,1555995488358623.0
249,2024-11-11 10:00:00+00:00,8.919313048030446e-06,1.0711827306644277e-05,0.92543783,1585274094369749.0,1553531098523146.0
250,2024-11-11 11:00:00+00:00,8.097073395745669e-06,9.736332673141912e-06,0.92484231,1581136448566385.0,1548776779240675.0
251,2024-11-11 12:00:00+00:00,7.99853555067636e-06,9.6192691244903e-06,0.92459349,1581451851546663.0,1548689387730518.0
252,2024-11-11 13:00:00+00:00,7.112243860265596e-06,8.564806581214003e-06,0.92329065,1584159380790989.0,1549144449072080.0
253,2024-11-11 14:00:00+00:00,5.197044977426375e-06,6.2775815178490646e-06,0.92021288,1589196336099822.0,1548913627482576.0
254,2024-11-11 15:00:00+00:00,5.380228123181619e-06,6.4960660658437104e-06,0.92072753,1589947913787856.0,1550435146617214.0
255,2024-11-11 16:00:00+00:00,7.0697527910550605e-06,8.514183008954017e-06,0.92322166,1589913680379745.0,1554377516929790.0
256,2024-11-11 17:00:00+00:00,7.807761527103907e-06,9.392531094659268e-06,0.92427845,1589931746214120.0,1556091941920070.0
257,2024-11-11 18:00:00+00:00,1.0376996120410797e-05,1.2435402196445958e-05,0.92807331,1590478000248529.0,1562648877561202.0
258,2024-11-11 19:00:00+00:00,8.096323809184615e-06,9.735442289006617e-06,0.92462743,1614093857511847.0,1579019768266213.0
259,2024-11-11 20:00:00+00:00,2.621376205153173e-05,3.07068136551624e-05,0.95075289,1596579867506459.0,1604567492172685.0
260,2024-11-11 21:00:00+00:00,9.87856072526605e-06,1.1846878914065366e-05,0.92732389,1624477672721282.0,1593063952357918.0
261,2024-11-11 22:00:00+00:00,9.91672096980725e-06,1.1891966704947124e-05,0.92742385,1621453792150860.0,1590441433630912.0
262,2024-11-11 23:00:00+00:00,8.009803466881788e-06,9.632657209660481e-06,0.92458682,1619329517337009.0,1583893527625103.0
263,2024-11-12 00:00:00+00:00,6.358420645261795e-05,7.096466971742393e-05,1.0003597,1640980887842297.0,1728287783397186.0
264,2024-11-12 01:00:00+00:00,6.74679443686665e-06,8.129202586699101e-06,0.92272348,1620467723364258.0,1582007660888880.0
265,2024-11-12 02:00:00+00:00,9.39235112037025e-06,1.127196091293285e-05,0.92661047,1617136964957595.0,1585234615818519.0
266,2024-11-12 03:00:00+00:00,6.3249839090529315e-06,7.625825719971381e-06,0.92206549,1621034216834070.0,1581494749927436.0
267,2024-11-12 04:00:00+00:00,8.685770918200283e-06,1.0434997112524095e-05,0.92557202,1621034417156005.0,1587194962189122.0
268,2024-11-12 05:00:00+00:00,9.850114901027261e-06,1.1813265797286934e-05,0.92727592,1620683200257895.0,1589647424259729.0
269,2024-11-12 06:00:00+00:00,9.805239918864239e-06,1.1760233395618959e-05,0.92717208,1621479321149923.0,1590237646410476.0
270,2024-11-12 07:00:00+00:00,9.062062426430803e-06,1.0880941940783e-05,0.92612031,1623291494168285.0,1590228062583032.0
271,2024-11-12 08:00:00+00:00,8.399169086452515e-06,1.0095011059945354e-05,0.92514597,1627479137190492.0,1592537912752818.0
272,2024-11-12 09:00:00+00:00,1.3312658401310486e-05,1.5884376126199277e-05,0.93215331,1620221613956675.0,1597193965719094.0
273,2024-11-12 10:00:00+00:00,1.2655766218912349e-05,1.5115169573992887e-05,0.93135162,1625923427009389.0,1601228295837526.0
274,2024-11-12 11:00:00+00:00,2.1024370857961013e-05,2.480815159468727e-05,0.94456986,1623214206236543.0,1620200368587540.0
275,2024-11-12 12:00:00+00:00,6.449779875059162e-06,7.774819966975546e-06,0.92265673,1664334796794175.0,1622583325818392.0
276,2024-11-12 13:00:00+00:00,7.867523503150646e-06,9.463572994379253e-06,0.924407,1662678034172488.0,1623978485093188.0
277,2024-11-12 14:00:00+00:00,9.263061542439379e-06,1.1118944144750334e-05,0.92649889,1662082861111387.0,1626923212046003.0
278,2024-11-12 15:00:00+00:00,1.0926559831255887e-05,1.308330050433682e-05,0.92881583,1661747019476560.0,1630481262623967.0
279,2024-11-12 16:00:00+00:00,9.663014495344976e-06,1.1592107900097889e-05,0.92697394,1660387231138979.0,1626180431686613.0
280,2024-11-12 17:00:00+00:00,2.9730371100433306e-05,3.465756687969483e-05,0.95537343,1660460037537290.0,1673429429700404.0
281,2024-11-12 18:00:00+00:00,2.2569746121493016e-05,2.6573462831256882e-05,0.94546683,1667639822889053.0,1663818719384473.0
282,2024-11-12 19:00:00+00:00,5.123394221831959e-06,6.232940919502226e-06,0.91334097,1670446361972154.0,1612826353763990.0
283,2024-11-12 20:00:00+00:00,5.181091610471643e-06,6.267938967450909e-06,0.91876752,1671632815982464.0,1622992931577991.0
284,2024-11-12 21:00:00+00:00,6.180954818905436e-06,7.453799685548856e-06,0.92185484,1668889230550369.0,1625634662925431.0
285,2024-11-12 22:00:00+00:00,5.197694047258705e-06,6.277973515762098e-06,0.92031549,1668985306521409.0,1623162836196139.0
286,2024-11-12 23:00:00+00:00,5.19067233621856e-06,6.273731537150845e-06,0.91971784,1668998708770456.0,1622190192475063.0
287,2024-11-13 00:00:00+00:00,3.866934419976537e-05,4.4538694532723786e-05,0.96760946,1724669403336787.0,1756014489164449.0
288,2024-11-13 01:00:00+00:00,5.180244511297989e-06,6.26742654812281e-06,0.91898813,1670261837516513.0,1622185538436991.0
289,2024-11-13 02:00:00+00:00,5.168776635139601e-06,6.2604853802293566e-06,0.91761008,1670365171516513.0,1619990078257602.0
290,2024-11-13 03:00:00+00:00,5.191227826061006e-06,6.274067225929103e-06,0.9197089,1668013668419305.0,1621343548408201.0
291,2024-11-13 04:00:00+00:00,5.1783350857223185e-06,6.26627136254319e-06,0.91850488,1668100874472115.0,1619425450008852.0
292,2024-11-13 05:00:00+00:00,5.177896448824808e-06,6.266005961020056e-06,0.920375,1668098949645776.0,1622553304296639.0
293,2024-11-13 06:00:00+00:00,5.338814599991493e-06,6.446469340546155e-06,0.9206114,1668538840448081.0,1623363155336424.0
294,2024-11-13 07:00:00+00:00,5.17852088653085e-06,6.266383779741272e-06,0.91851786,1663844568762446.0,1615568644931403.0
295,2024-11-13 08:00:00+00:00,8.326459844985403e-06,1.000871267341398e-05,0.92502734,1662871461482975.0,1625512635473093.0
296,2024-11-13 09:00:00+00:00,8.248517603646668e-06,9.916182609462143e-06,0.92489071,1662926308783998.0,1625350102046299.0
297,2024-11-13 10:00:00+00:00,8.210750516772888e-06,9.871339272915728e-06,0.92478118,1663107686958757.0,1625354024744387.0
298,2024-11-13 11:00:00+00:00,8.307444632437323e-06,9.986140507057016e-06,0.9249968,1663127686958757.0,1625747485482297.0
299,2024-11-13 12:00:00+00:00,8.303472614306475e-06,9.981425329315337e-06,0.92496397,1663510922443505.0,1626058148828668.0
300,2024-11-13 13:00:00+00:00,8.457724335597802e-06,1.016449660863873e-05,0.92519396,1662880519067938.0,1625877661988844.0
301,2024-11-13 14:00:00+00:00,9.268579385150237e-06,1.112547581090318e-05,0.92638203,1662715047612197.0,1627718451715231.0
302,2024-11-13 15:00:00+00:00,1.1238261324020818e-05,1.3450313784919983e-05,0.92926454,1662514139682292.0,1632344657789803.0
303,2024-11-13 16:00:00+00:00,1.1035067250367933e-05,1.3211100528985865e-05,0.92895429,1663590400839726.0,1632847560722047.0
304,2024-11-13 17:00:00+00:00,1.2143517598809818e-05,1.451432421745432e-05,0.93056293,1663982110213541.0,1635912163892645.0
305,2024-11-13 18:00:00+00:00,5.791124629610818e-06,6.9878194932212794e-06,0.92126494,1663826707681518.0,1620319847645552.0
306,2024-11-13 19:00:00+00:00,6.97644002958318e-06,8.402988281789167e-06,0.92301235,1664125455355463.0,1623514865420187.0
307,2024-11-13 20:00:00+00:00,2.0034628747770928e-05,2.3673599858533666e-05,0.94187446,1664136575091633.0,1654940746279260.0
308,2024-11-13 21:00:00+00:00,1.7537727269757995e-05,2.07974756335549e-05,0.93830206,1664467341260640.0,1649342386482391.0
309,2024-11-13 22:00:00+00:00,1.361107592134963e-05,1.6233336289807913e-05,0.93268265,1663575450142640.0,1639186027970741.0
310,2024-11-13 23:00:00+00:00,1.3485721257936745e-05,1.6086786909608172e-05,0.93250215,1663679997933681.0,1639012307878768.0
311,2024-11-14 00:00:00+00:00,4.655789214102964e-05,5.307596827618908e-05,0.97812732,1698274243753208.0,1748786513619754.0
312,2024-11-14 01:00:00+00:00,1.0408470736053674e-05,1.2472536739343121e-05,0.92803068,1664025416935994.0,1631959000361966.0
313,2024-11-14 02:00:00+00:00,9.20191664369096e-06,1.104655765064804e-05,0.92627463,1666972035510634.0,1631787212244244.0
314,2024-11-14 03:00:00+00:00,8.824013697378413e-06,1.059888686484373e-05,0.92571855,1667185160999800.0,1631075347523740.0
315,2024-11-14 04:00:00+00:00,9.337374218155389e-06,1.1206901783082375e-05,0.92646479,1665984509811297.0,1631225437654692.0
316,2024-11-14 05:00:00+00:00,9.551982342694184e-06,1.1460807296668583e-05,0.92675515,1665067539326742.0,1630877072802654.0
317,2024-11-14 06:00:00+00:00,9.598535486715181e-06,1.1515863738788816e-05,0.92684483,1664991940801123.0,1630972880833990.0
318,2024-11-14 07:00:00+00:00,9.560622070619522e-06,1.1471025708494484e-05,0.92678873,1664842752702183.0,1630758479096053.0
319,2024-11-14 08:00:00+00:00,1.096667466555726e-05,1.3130552463443702e-05,0.92884016,1660597139534084.0,1630253174494815.0
320,2024-11-14 09:00:00+00:00,1.0216120217401695e-05,1.2245543311257877e-05,0.92774538,1661282221351363.0,1629091285762375.0
321,2024-11-14 10:00:00+00:00,8.76096217271511e-06,1.0524146246175578e-05,0.92562621,1662232311648099.0,1626470222220474.0
322,2024-11-14 11:00:00+00:00,1.4059544207867101e-05,1.675719909404667e-05,0.93330651,1662516750252992.0,1639529688052631.0
323,2024-11-14 12:00:00+00:00,1.2944100897913573e-05,1.5452982637323842e-05,0.93170348,1664682624822394.0,1638906543141586.0
324,2024-11-14 13:00:00+00:00,1.0756959622084139e-05,1.2883464336174367e-05,0.92852582,1668947420627781.0,1637597153411195.0
325,2024-11-14 14:00:00+00:00,9.047922144019137e-06,1.0864193181196362e-05,0.92603005,1669479206376687.0,1633947436654200.0
326,2024-11-14 15:00:00+00:00,7.324006100572848e-06,8.817003035628219e-06,0.92350029,1669333567680893.0,1629607780553424.0
327,2024-11-14 16:00:00+00:00,6.634806972242158e-06,7.995621851769282e-06,0.92249061,1670575555579090.0,1629081895039346.0
328,2024-11-14 17:00:00+00:00,5.039398326161137e-06,6.181636548303707e-06,0.90535113,1670449590937078.0,1600344985073967.0
329,2024-11-14 18:00:00+00:00,5.0494881588362216e-06,6.187821859091223e-06,0.90630321,1670418346514296.0,1601915548763161.0
330,2024-11-14 19:00:00+00:00,5.02040441745023e-06,6.169976001061274e-06,0.90353777,1673304443893692.0,1599913021406438.0
331,2024-11-14 20:00:00+00:00,4.880286563582737e-06,6.083265694181168e-06,0.89010554,1679186933333520.0,1582684983932137.0
332,2024-11-14 21:00:00+00:00,4.886392413044213e-06,6.087069968125688e-06,0.89069239,1678037809881298.0,1582655736299503.0
333,2024-11-14 22:00:00+00:00,4.893824496898003e-06,6.091697351846231e-06,0.89135747,1677556070519099.0,1583351682730569.0
334,2024-11-14 23:00:00+00:00,4.888864997523609e-06,6.088609845601574e-06,0.89089737,1666782305683862.0,1572992448075861.0
335,2024-11-15 00:00:00+00:00,4.7952941445645337e-05,5.4568708335794015e-05,0.98003755,1667033512013162.0,1721849749003816.0
336,2024-11-15 01:00:00+00:00,4.864178999279404e-06,6.07321837648241e-06,0.8900623,1667052878238216.0,1571905091399252.0
337,2024-11-15 02:00:00+00:00,4.861363739469551e-06,6.071460611990776e-06,0.88825954,1668224513151024.0,1569949442759917.0
338,2024-11-15 03:00:00+00:00,4.863440966713535e-06,6.072757620106545e-06,0.88846025,1668560147073869.0,1570592172428287.0
339,2024-11-15 04:00:00+00:00,4.888156300796988e-06,6.088168522896091e-06,0.89084456,1665224611426812.0,1571609006409158.0
340,2024-11-15 05:00:00+00:00,4.893058642935521e-06,6.091220676283265e-06,0.89131694,1664412768174202.0,1571681572026614.0
341,2024-11-15 06:00:00+00:00,4.910846771268033e-06,6.102282583255513e-06,0.89303121,1663262973316780.0,1573516041218311.0
342,2024-11-15 07:00:00+00:00,4.912115652570247e-06,6.103070896608139e-06,0.89315308,1663604283691130.0,1574033586533831.0
343,2024-11-15 08:00:00+00:00,4.933461005867031e-06,6.116316817256709e-06,0.89520417,1660680018686604.0,1574837355158020.0
344,2024-11-15 09:00:00+00:00,4.9452140328560096e-06,6.123597960682836e-06,0.89633496,1660636256815821.0,1576685434197966.0
345,2024-11-15 10:00:00+00:00,4.949027463683668e-06,6.125958568024129e-06,0.89670395,1660807598023653.0,1577463487031671.0
346,2024-11-15 11:00:00+00:00,5.033830259211718e-06,6.17822053741841e-06,0.90483085,1661774773538610.0,1591844963341915.0
347,2024-11-15 12:00:00+00:00,5.045946472458125e-06,6.185651424398376e-06,0.90565029,1659260608641071.0,1590939988371913.0
348,2024-11-15 13:00:00+00:00,7.219700992269434e-06,8.692801648387767e-06,0.92334007,1660146587697830.0,1621121750534816.0
349,2024-11-15 14:00:00+00:00,7.566541445979899e-06,9.10565301653192e-06,0.92324485,1660265763505772.0,1621089169029251.0
350,2024-11-15 15:00:00+00:00,6.4384216342461405e-06,7.761261636627364e-06,0.92221921,1660158763505772.0,1619300987491011.0
351,2024-11-15 16:00:00+00:00,6.5900163857234195e-06,7.942182273655861e-06,0.92241457,1659284386597065.0,1618830979265226.0
352,2024-11-15 17:00:00+00:00,6.599249256950383e-06,7.953198583891611e-06,0.9224224,1659586136032742.0,1619134111411114.0
353,2024-11-15 18:00:00+00:00,6.074175675439567e-06,7.326216396733841e-06,0.92164552,1659171950892129.0,1617478472402134.0
354,2024-11-15 19:00:00+00:00,5.093702942099775e-06,6.214853994458007e-06,0.91044789,1662478426169886.0,1601919849639543.0
355,2024-11-15 20:00:00+00:00,5.089548967128107e-06,6.212319334136176e-06,0.91010037,1662501515808764.0,1601372843655388.0
356,2024-11-15 21:00:00+00:00,4.741045462710114e-06,5.995855850518748e-06,0.87659854,1728260256475519.0,1603330505767349.0
357,2024-11-15 22:00:00+00:00,4.751726489286193e-06,6.002606035369139e-06,0.87763986,1727461520389221.0,1604434424498891.0
358,2024-11-15 23:00:00+00:00,4.757491757762222e-06,6.00624641163402e-06,0.87820244,1727486500783771.0,1605441523573416.0
359,2024-11-16 00:00:00+00:00,3.6656778423076624e-05,4.23336751857134e-05,0.96478823,1728996767553350.0,1756502445782747.0
360,2024-11-16 01:00:00+00:00,4.75776261364007e-06,6.006417384498824e-06,0.87826988,1728663155074211.0,1606645629398535.0
361,2024-11-16 02:00:00+00:00,4.760901147217145e-06,6.008398172139776e-06,0.87853348,1728652655152355.0,1607102285982397.0
362,2024-11-16 03:00:00+00:00,4.7405752630950106e-06,5.995558519577766e-06,0.87654598,1728626154362521.0,1603653738471709.0
363,2024-11-16 04:00:00+00:00,4.7509610597071e-06,6.002122552442987e-06,0.87748694,1726713019202113.0,1603610596122271.0
364,2024-11-16 05:00:00+00:00,4.754411162899528e-06,6.004301499376628e-06,0.87789528,1725674124955675.0,1603413935767373.0
365,2024-11-16 06:00:00+00:00,4.7565594711193075e-06,6.005657885374829e-06,0.87810217,1726675559343839.0,1604658837190651.0
